Life Satisfaction,wea,web,wec,wed,wee,wef,weg,weh,wei,wej,income,OldChild,SmallChild,job,gender,employ,children_,state,confirmed_x,deaths_x,school_closing_x,workplace_closing_x,cancel_events_x,gatherings_restrictions_x,transport_closing_x,stay_home_restrictions_x,internal_movement_restrictions_x,testing_policy_x,contact_tracing_x,demo_age,demo_marital_status_2017,No. Children
7,No,Yes,No,Yes,No,No,No,No,No,Yes,Middle-Income,,,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,AZ,49798,1338,3,1,2,0,0,1,1,2,2,61,Single/Never been married,0
6,Yes,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,,,K-12 Education,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,AZ,49798,1338,3,1,2,0,0,1,1,2,2,50,Married,0
8,Yes,No,No,Yes,No,Yes,No,No,No,No,Middle-Income,,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,,49798,1338,3,1,2,0,0,1,1,2,2,53,Married,0
7,No,No,No,No,No,No,No,No,No,No,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,AZ,49798,1338,3,1,2,0,0,1,1,2,2,59,Married,0
7,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,High-Income,,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,54,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Construction,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,61,Married,0
8,No,No,No,No,No,No,No,No,No,No,Middle-Income,,,Construction,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,68,Divorced,0
5,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,High-Income,,,Other; please specify,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,77,Widowed,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Low-Income,,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,70,Married,0
6,Yes,No,No,No,No,Yes,Yes,No,No,No,High-Income,,1,Law,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,68,Married,1
8,Yes,No,No,Yes,No,Yes,No,No,No,No,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,68,Married,0
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Government or Public Policy,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,73,Married,0
5,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,58,Married,0
10 - Best possible,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Real Estate,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,64,Married,0
6,No,No,No,No,No,No,Yes,Yes,No,No,High-Income,1,1,Insurance,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CA,169309,5424,3,2,2,4,0,1,1,2,2,36,Married,2
5,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Middle-Income,,,K-12 Education,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,61,Married,0
7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Middle-Income,,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,57,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Other; please specify,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,66,Married,0
9,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,1,1,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,CA,169309,5424,3,2,2,4,0,1,1,2,2,61,Married,1
7,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,40,Single/Never been married,0
9,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Middle-Income,,,Manufacturing,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,62,Single/Never been married,0
5,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Middle-Income,,1,Health Care,Female,Employed part-time (i.e. worked less than 35-hours for pay),Yes,CA,169309,5424,3,2,2,4,0,1,1,2,2,34,Divorced,2
9,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,High-Income,,,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,60,Married,0
9,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,62,Married,0
8,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Middle-Income,,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,34,Married,0
8,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Middle-Income,,,Construction,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CA,169309,5424,3,2,2,4,0,1,1,2,2,70,Married,0
6,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Middle-Income,,,Professional Services,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CO,30349,1647,3,2,1,4,1,1,1,2,1,51,Married,0
5,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Middle-Income,1,1,Government or Public Policy,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,CO,30349,1647,3,2,1,4,1,1,1,2,1,61,Single/Never been married,9
6,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Middle-Income,,,Real Estate,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,CO,30349,1647,3,2,1,4,1,1,1,2,1,59,Single/Never been married,0
6,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Middle-Income,1,,Transportation,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,CO,30349,1647,3,2,1,4,1,1,1,2,1,55,Married,0
5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Low-Income,,,Insurance,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,CO,30349,1647,3,2,1,4,1,1,1,2,1,63,Divorced,0
8,Yes,No,No,Yes,No,Yes,No,No,No,No,Middle-Income,,,Professional Services,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,CT,45715,4251,3,2,2,3,1,1,1,3,2,68,Married,0
8,Yes,Yes,No,Yes,No,Yes,No,No,No,No,High-Income,0,1,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,FL,90169,3237,3,2,2,4,1,1,2,1,1,40,Married,2
8,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Middle-Income,,,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,90169,3237,3,2,2,4,1,1,2,1,1,51,Married,0
6,No,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,,,Finance,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,90169,3237,3,2,2,4,1,1,2,1,1,64,Married,0
7,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Middle-Income,1,0,Transportation,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,FL,90169,3237,3,2,2,4,1,1,2,1,1,31,Domestic partnership/Living with partner (not legally married),1
6,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Low-Income,,,College or University,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,FL,90169,3237,3,2,2,4,1,1,2,1,1,23,Single/Never been married,0
7,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,High-Income,,,Finance,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,90169,3237,3,2,2,4,1,1,2,1,1,48,Married,0
8,Yes,No,No,Yes,No,No,No,No,No,Yes,Middle-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,90169,3237,3,2,2,4,1,1,2,1,1,53,Married,0
8,Yes,No,No,No,No,Yes,Yes,No,No,No,Low-Income,,,Transportation,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,90169,3237,3,2,2,4,1,1,2,1,1,65,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,1,,Government or Public Policy,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,FL,90169,3237,3,2,2,4,1,1,2,1,1,59,Married,0
10 - Best possible,Yes,No,No,No,Yes,Yes,No,No,No,No,Middle-Income,,,Other; please specify,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,FL,90169,3237,3,2,2,4,1,1,2,1,1,82,Married,0
7,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,,1,College or University,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,FL,90169,3237,3,2,2,4,1,1,2,1,1,59,Married,1
8,Yes,No,No,No,No,Yes,Yes,No,No,No,Low-Income,,,Manufacturing,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,GA,63809,2642,3,2,2,3,1,2,1,3,2,73,Married,0
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,K-12 Education,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,GA,63809,2642,3,2,2,3,1,2,1,3,2,48,Married,0
5,Yes,Yes,No,No,No,Yes,No,No,No,No,Middle-Income,,,Insurance,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,GA,63809,2642,3,2,2,3,1,2,1,3,2,44,Married,0
7,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,High-Income,1,,Transportation,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,GA,63809,2642,3,2,2,3,1,2,1,3,2,53,Married,1
8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Middle-Income,,,"Agriculture, Forestry, Fishing, and Hunting",Male,Employed full-time (i.e. worked at least 35-hours for pay),No,GA,63809,2642,3,2,2,3,1,2,1,3,2,21,Single/Never been married,0
9,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,GA,63809,2642,3,2,2,3,1,2,1,3,2,57,Married,1
3,No,No,No,Yes,No,Yes,No,Yes,No,No,Low-Income,1,1,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,GA,63809,2642,3,2,2,3,1,2,1,3,2,58,Divorced,1
6,Yes,No,No,No,No,Yes,No,No,No,Yes,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,HI,789,17,3,2,1,4,0,2,2,1,2,28,,0
8,Yes,No,No,Yes,No,Yes,No,No,No,No,Middle-Income,,,Transportation,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IA,25496,681,3,1,1,0,1,1,1,2,2,61,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Low-Income,,,Other; please specify,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,IA,25496,681,3,1,1,0,1,1,1,2,2,53,Divorced,0
7,Yes,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,,,Government or Public Policy,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,ID,3871,89,3,1,1,0,0,1,1,2,1,51,Married,0
4,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Low-Income,,,Health Care,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,ID,3871,89,3,1,1,0,0,1,1,2,1,66,Divorced,0
9,Yes,No,No,No,No,No,No,No,No,No,Middle-Income,,,Warehousing/Logistics,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,137104,6829,3,1,2,4,0,2,2,2,1,67,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Real Estate,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,137104,6829,3,1,2,4,0,2,2,2,1,63,Married,0
7,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,0,1,Health Care,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,137104,6829,3,1,2,4,0,2,2,2,1,37,Married,1
6,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Middle-Income,0,1,Construction,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,137104,6829,3,1,2,4,0,2,2,2,1,36,Married,1
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,1,,Retail,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,137104,6829,3,1,2,4,0,2,2,2,1,62,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Low-Income,1,,Health Care,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,137104,6829,3,1,2,4,0,2,2,2,1,65,Divorced,1
8,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Middle-Income,,,Health Care,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,137104,6829,3,1,2,4,0,2,2,2,1,62,Married,0
3,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Middle-Income,,1,Other; please specify,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,137104,6829,3,1,2,4,0,2,2,2,1,41,Married,1
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Construction,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,137104,6829,3,1,2,4,0,2,2,2,1,60,Domestic partnership/Living with partner (not legally married),0
6,Yes,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,,,"Agriculture, Forestry, Fishing, and Hunting",Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,137104,6829,3,1,2,4,0,2,2,2,1,37,Married,1
9,Yes,No,No,No,No,Yes,Yes,No,No,No,Middle-Income,,,"Mining, Quarrying, Oil, and Gas Extraction",Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IL,137104,6829,3,1,2,4,0,2,2,2,1,30,Married,0
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,1,1,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IL,137104,6829,3,1,2,4,0,2,2,2,1,40,Married,3
8,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Middle-Income,,,"Mining, Quarrying, Oil, and Gas Extraction",Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,42061,2536,3,1,2,2,0,1,1,3,2,67,Married,0
7,Yes,No,No,No,No,Yes,Yes,No,No,Yes,High-Income,1,1,Transportation,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IN,42061,2536,3,1,2,2,0,1,1,3,2,43,Married,2
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,42061,2536,3,1,2,2,0,1,1,3,2,56,Married,0
9,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Transportation,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,IN,42061,2536,3,1,2,2,0,1,1,3,2,63,Divorced,0
7,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,1,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IN,42061,2536,3,1,2,2,0,1,1,3,2,36,Married,1
8,Yes,No,No,No,No,Yes,No,No,No,No,Low-Income,1,1,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,IN,42061,2536,3,1,2,2,0,1,1,3,2,47,Domestic partnership/Living with partner (not legally married),4
4,No,No,No,No,No,No,Yes,Yes,No,No,Middle-Income,,,Manufacturing,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,KS,12059,254,3,1,1,3,1,1,1,2,1,47,Divorced,0
8,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,,Government or Public Policy,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,KS,12059,254,3,1,1,3,1,1,1,2,1,54,Married,0
7,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Middle-Income,,,Other; please specify,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,KY,13630,524,3,2,2,4,2,1,1,3,2,60,Divorced,0
6,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,KY,13630,524,3,2,2,4,2,1,1,3,2,55,Divorced,0
9,Yes,No,No,No,No,Yes,No,No,No,No,Low-Income,,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,KY,13630,524,3,2,2,4,2,1,1,3,2,51,Married,0
7,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,LA,49385,3104,3,2,2,2,1,1,1,2,1,56,Married,0
3,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Low-Income,,,Transportation,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,LA,49385,3104,3,2,2,2,1,1,1,2,1,68,Married,0
4,No,No,Yes,Yes,No,No,No,Yes,No,No,High-Income,1,,College or University,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,MA,106936,7828,3,2,2,3,1,1,1,2,2,66,Married,1
7,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Middle-Income,1,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MA,106936,7828,3,2,2,3,1,1,1,2,2,59,Married,0
5,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Middle-Income,1,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,MA,106936,7828,3,2,2,3,1,1,1,2,2,49,Married,1
9,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Middle-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MD,63956,3052,3,2,2,4,1,1,1,3,1,66,Single/Never been married,0
8,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Middle-Income,,1,"Agriculture, Forestry, Fishing, and Hunting",Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,MD,63956,3052,3,2,2,4,1,1,1,3,1,43,Married,2
8,Yes,No,No,No,No,Yes,Yes,No,No,No,High-Income,,,Technological/Information Systems/Computer/Software/Mathematical,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MD,63956,3052,3,2,2,4,1,1,1,3,1,63,Married,0
8,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Middle-Income,1,,Other; please specify,Female,Employed part-time (i.e. worked less than 35-hours for pay),Yes,MD,63956,3052,3,2,2,4,1,1,1,3,1,49,Married,1
9,Yes,No,No,Yes,No,Yes,No,No,No,Yes,High-Income,,,Government or Public Policy,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,MD,63956,3052,3,2,2,4,1,1,1,3,1,57,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,,Professional Services,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MD,63956,3052,3,2,2,4,1,1,1,3,1,59,Married,0
6,Yes,No,No,No,No,Yes,No,No,No,Yes,Middle-Income,,,Utilities,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,MI,67545,6087,3,1,1,1,1,1,1,3,1,59,Divorced,0
7,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,1,,Health Care,Female,Employed full-time (i.e. worked at least 35-hours for pay),Yes,MI,67545,6087,3,1,1,1,1,1,1,3,1,50,Married,1
7,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Middle-Income,,,College or University,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,MI,67545,6087,3,1,1,1,1,1,1,3,1,39,Single/Never been married,0
6,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Middle-Income,,,Construction,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,MI,67545,6087,3,1,1,1,1,1,1,3,1,37,Single/Never been married,0
6,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Middle-Income,1,,K-12 Education,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,MI,67545,6087,3,1,1,1,1,1,1,3,1,53,Married,1
8,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,High-Income,,,College or University,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MI,67545,6087,3,1,1,1,1,1,1,3,1,67,Divorced,0
9,Yes,No,No,No,No,Yes,No,No,No,No,High-Income,,,Other; please specify,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,MN,32467,1404,3,1,2,3,0,1,1,2,1,54,Married,0
3,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Middle-Income,,,College or University,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MN,32467,1404,3,1,2,3,0,1,1,2,1,29,Domestic partnership/Living with partner (not legally married),0
2,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Middle-Income,,,Other; please specify,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MN,32467,1404,3,1,2,3,0,1,1,2,1,65,Married,0
7,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Construction,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,MN,32467,1404,3,1,2,3,0,1,1,2,1,58,Married,0
7,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Middle-Income,,,Other; please specify,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,MN,32467,1404,3,1,2,3,0,1,1,2,1,52,Divorced,0
7,No,No,No,No,No,No,No,No,No,No,Low-Income,1,,Retail,Male,Employed part-time (i.e. worked less than 35-hours for pay),No,MO,17590,955,3,1,2,4,0,1,1,2,1,68,Married,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Insurance,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,MT,698,20,3,1,1,3,1,2,1,3,2,54,Divorced,0
8,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Hospitality,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,NC,51389,1212,3,2,1,3,1,1,1,2,1,60,Married,0
7,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Middle-Income,,,Other; please specify,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,NC,51389,1212,3,2,1,3,1,1,1,2,1,35,Married,0
6,No,No,No,Yes,No,Yes,No,No,No,No,Middle-Income,,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,NC,51389,1212,3,2,1,3,1,1,1,2,1,63,Married,0
5,Yes,No,No,No,No,Yes,No,No,No,No,Middle-Income,,,Hospitality,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,NC,51389,1212,3,2,1,3,1,1,1,2,1,57,Domestic partnership/Living with partner (not legally married),0
8,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Middle-Income,1,,Retail,Male,Employed full-time (i.e. worked at least 35-hours for pay),Yes,NC,51389,1212,3,2,1,3,1,1,1,2,1,44,Married,1
8,Yes,No,No,Yes,No,Yes,No,No,No,No,Low-Income,,,Insurance,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,ND,3246,82,3,1,1,0,0,1,1,2,2,66,Single/Never been married,0
7,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Middle-Income,,,Other; please specify,Female,Employed part-time (i.e. worked less than 35-hours for pay),No,NH,5486,337,3,2,1,0,1,1,1,3,2,74,Single/Never been married,0
6,No,Yes,No,Yes,Yes,Yes,No,No,No,No,High-Income,,,Retail,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,NJ,169548,14608,3,2,1,3,1,1,1,3,1,58,Married,0
7,No,No,No,No,No,No,Yes,Yes,No,No,High-Income,,,Health Care,Male,Employed full-time (i.e. worked at least 35-hours for pay),No,NJ,169548,14608,3,2,1,3,1,1,1,3,1,56,Married,0
3,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Middle-Income,,,K-12 Education,Female,Employed full-time (i.e. worked at least 35-hours for pay),No,NJ,169548,14608,3,2,1,3,1,1,1,3,1,51,Married,0
